
chicago's aquarium	[3995078, 2375775, 794320, 592433]	film director petri	[2375775, 592433, 794320]	0.75	1.0	

make room for daddy	[353084, 371836]	the producers	[5617634, 353084, 371836, 3198045]	1.0	0.5	

wilsonart.com	[2284290, 735022, 3532921]	yahoo maps	[15012, 566587, 1203075, 1644616, 2133483, 2200946, 2558803, 2872757, 3559307, 3732216, 4562091, 4989275, 5029447, 6628153, 6853221, 7347112, 7420115, 7611112, 8546750, 8566196, 9141455, 9916607, 10689612, 11295497, 11543359, 13217130, 13362448, 679478, 735022, 1624281, 2340699, 2725951, 2940093, 3055083, 3200825, 3584129, 4741824, 5999662, 6137169, 6216035, 6234242, 7297080, 7424494, 7677675, 9732309, 10123254, 16347769, 20867515, 402697, 918464, 1347180, 2296242, 2877256, 2924313, 4980172, 5536838, 6361531, 6381445, 7413808, 7830116, 8824949, 9034815, 11529882, 15273718, 22368131, 387958, 827873, 828764, 1585807, 2559893, 2877201, 3291515, 3388374, 3399467, 3474360, 4136252, 4372439, 4885118, 5300843, 8792394, 8916267, 9387544, 10372481, 11346284, 12468405, 12556146, 171013, 419670, 530361, 1185719, 1210637, 2660503, 3532921, 3971108, 7238930, 8773357, 9290904, 10867378, 10869684, 11645914, 12617773, 12623678, 13345928, 15329776, 15367305, 15471907, 18355796, 19520802, 743508, 1051358, 2242027, 2571399, 2981150, 3450610, 4218543, 4378923, 4697923, 4936330, 5099462, 5160475, 5231352, 6791971, 7420674, 9520033, 10304011, 11262427, 11339351, 12823726, 23811064, 544429, 2105569, 2275538, 3225339, 3398246, 4247954, 7453691, 7522305, 7814407, 8119210, 8132137, 8401777, 12565470, 17048840]	0.6666666666666666	0.013986013986013986	

leslie pool supplies	[1039396, 436356, 4369214]	yellow pages	[198043, 239836, 316418, 440916, 471426, 666115, 873503, 1039396, 1056282, 1343989, 1496028, 2240453, 2359944, 2500591, 2842332, 2886594, 3009324, 3042199, 3059186, 3254007, 3453188, 3467784, 3598374, 3708997, 3899224, 4126729, 4238199, 4981040, 4998810, 5335576, 5877383, 6067644, 6467919, 6584482, 6734286, 6769737, 6777189, 6938581, 7143214, 7624226, 8144780, 8435038, 9256297, 9434500, 9803464, 9919005, 10215869, 10228696, 10613073, 11342888, 12462234, 12651771, 12868042, 13362448, 13946107, 15164617, 15552467, 15877979, 16581156, 17237292, 17300298, 17445038, 19133200, 19177526, 20172983, 21530841, 22713139, 22925200, 23544900, 129221, 427439, 570737, 681401, 689995, 719528, 800374, 841222, 867357, 894727, 1105950, 1117688, 1120359, 1255089, 1266984, 1447514, 1764594, 1967864, 2042309, 2151042, 2227212, 2713071, 2727788, 2902572, 3001685, 3202369, 3279898, 3537952, 3593045, 3866465, 3970359, 4184289, 4433928, 4968761, 5069193, 5186735, 5488724, 5739283, 5907489, 5930116, 6059853, 6399900, 6464274, 6600309, 7004248, 7129172, 7207074, 7512728, 7557882, 7559466, 7676209, 8333186, 8780523, 9382905, 9472615, 10172109, 10226825, 10236794, 10530133, 10738503, 10836909, 10949796, 11465856, 11791717, 12005189, 12567603, 13145419, 13161951, 13565447, 13568849, 14321823, 14581057, 17264011, 18343458, 18751166, 19995600, 21176945, 21413915, 22353043, 22373375, 22726611, 23280047, 24006425, 24223037, 375510, 547982, 723495, 730612, 861714, 914771, 1408518, 1436393, 1521403, 1568671, 1656777, 1792191, 1909901, 2009222, 2326643, 2329310, 2664901, 2818005, 2880616, 3066124, 3233989, 3270598, 3340042, 3928350, 4125133, 4323684, 4494873, 5100103, 5468197, 5623954, 5761790, 6232154, 7283411, 7384116, 7745980, 7856952, 8072543, 8859990, 9572898, 9656271, 9741030, 9907892, 10222294, 10225853, 10696828, 11434968, 11621641, 12310506, 12556987, 12673341, 12686717, 12788372, 12867351, 13725890, 13786564, 13822653, 14115125, 14621484, 14775946, 18408738, 20582914, 23630810, 24086860, 109230, 280220, 386863, 465539, 1220086, 1263199, 1733450, 1989731, 2142847, 2178665, 2534930, 2567857, 2918843, 2976127, 3128914, 3163364, 3214991, 3610319, 3683970, 3868260, 4667115, 4695258, 4825379, 4852294, 5026641, 5639689, 5737239, 6031493, 6368088, 6453139, 7343744, 7450114, 8117270, 8169725, 8281609, 8354256, 9066654, 9156547, 9227923, 9351144, 9421565, 9666952, 9840894, 9927373, 10733930, 11278314, 11280141, 11442065, 11919640, 12153890, 12491294, 13727552, 13878159, 14048075, 14082350, 14126368, 14560789, 15389122, 15592756, 16436552, 17533036, 17563244, 17585349, 18489221, 21276481, 23250533, 23341412, 15565, 112240, 396351, 421831, 809509, 918464, 1149073, 1198749, 1214220, 1335557, 1345917, 1350625, 1496870, 1708087, 1753504, 2160851, 2209050, 2625345, 2712864, 2735069, 2811220, 2913988, 3249995, 3361239, 3505283, 3570296, 3776468, 3906351, 4174608, 4434478, 4536083, 4691053, 5084287, 5505617, 5536838, 5847264, 6122968, 6519055, 6618333, 6692710, 6942671, 6980903, 7355868, 7833263, 8087213, 8154622, 8463320, 8805002, 8878959, 9054447, 9725408, 9873268, 9966230, 10317816, 10324867, 10645664, 11340168, 11725983, 12791061, 13125243, 13324776, 14300751, 14738727, 14839162, 14882532, 15937163, 16030995, 16121975, 17013364, 17299529, 18555677, 20023561, 20183412, 21258864, 22676936, 23960644, 24318065, 48399, 85017, 167287, 249294, 447391, 582846, 738775, 1035033, 1039738, 1181013, 1252676, 1291835, 1327262, 1439732, 1502837, 1597890, 1696555, 1812007, 1981567, 2027387, 2098836, 2527128, 2568061, 2670445, 2757671, 2761845, 2784569, 2893320, 2896479, 2899789, 3047181, 3094918, 3106096, 3167786, 3330999, 3643195, 4096280, 4150324, 4791308, 4902096, 4999611, 5360066, 5516011, 6030483, 6156451, 6160170, 6549248, 6566316, 6815017, 6820867, 7140256, 7393604, 7679307, 7739265, 8048521, 8920049, 9078056, 9715492, 9779895, 9970587, 10137637, 10163798, 10812059, 10856357, 11132732, 11149403, 11250502, 11706194, 12693777, 13111800, 13391251, 13550321, 13995602, 14893570, 16412239, 17729431, 17873472, 18142106, 19142951, 19610757, 20162994, 21401605, 22993886, 7511, 410545, 436356, 472676, 489178, 711252, 829162, 949915, 985386, 1048985, 1091279, 1210637, 1529930, 1790091, 1913533, 2183555, 2298747, 2566409, 2746898, 2887017, 2926375, 3200825, 3261782, 3272002, 3306018, 3432931, 3473973, 3658347, 3659251, 4160742, 4221956, 4513641, 4609383, 4720945, 4722284, 4732925, 4822322, 4927425, 4968028, 4977934, 5043573, 5388481, 5660378, 5683049, 5864455, 6156517, 6322566, 6412071, 6918148, 6996354, 7389239, 7639322, 7771210, 7808771, 8042258, 8125314, 8291519, 9532896, 9730394, 9811581, 9942834, 10191449, 10867378, 12193336, 12554374, 12706436, 13155294, 15425453, 16588288, 16834826, 17089350, 18122391, 19063393, 20685785, 22468406, 22808794]	0.6666666666666666	0.0038535645472061657	

chicago's aquarium	[3995078, 2375775, 794320, 592433]	trainspotting star bremner	[794320, 592433, 2375775]	0.75	1.0	

